,id1,id2,name_id,name_brand,name_words,name_cos,name_descriptives,name_units,name_numbers,short_description_id,short_description_brand,short_description_words,short_description_cos,short_description_descriptives,short_description_units,short_description_numbers,long_description_cos,long_description_descriptives,long_description_units,long_description_numbers,specification_text_units,specification_text_numbers,all_texts_id,all_texts_brand,all_texts_words,all_texts_cos,all_texts_descriptives,all_texts_units,all_texts_numbers,all_units_list,all_ids_list,all_numbers_list,all_brands_list,specification_key_matches,specification_key_value_matches,hash_similarity,match
1034,https://www.alza.cz/hobbybhm-germany-jidelni-zidle-pegleg-hneda-d6701376.htm,https://www.mall.cz/nabytek-jidelny/bhm-germany-jidelni-zidle-pegleg-hneda-100050067229,0.0,0.0,1.0,1.0,-0.76,0.0,0.0,0.0,0.0,-0.8260869565217391,-0.7166272155461203,-0.92,0.0,0.0,-0.1095023454086042,-0.4,-0.8461538461538461,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5833333333333334,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,1
964,https://www.alza.cz/hobbykonzolovy-stolek-150x35x76-cm-masivni-sheeshamove-drevo-d6515029.htm,https://www.mall.cz/stoly/shumee-konzolovy-stolek-sedy-120x30x76-cm-masivni-sheeshamove-drevo-100018323743,0.0,0.0,0.3999999999999999,0.4691578735859409,-0.72,0.0,0.0,0.0,0.0,-0.8,-0.5665406189224786,-0.92,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0
377,https://www.alza.cz/lenovo-v15-iil-iron-grey-d5781513.htm,https://www.mall.cz/notebooky/lenovo-v15-iil-seda-82c500j0ck-100067301818,0.0,1.0,0.3333333333333332,0.1669948340032123,-0.88,0.0,0.0,-1.0,0.0,-0.6610169491525424,-0.6046861250741196,-0.8,0.0,0.0,-0.3603174733142026,-0.6,0.8181818181818182,0.0,0.8857142857142857,0.8461538461538461,0,0,0,0,0,0,0,0.8076923076923077,0.0,0.6744186046511628,0.3333333333333333,0.0576923076923076,0.0,0.0,1
949,https://www.alza.cz/orion-uterka-kuch-bavlna-dot-gifty-3-ks-cervena-d6529791.htm,https://www.mall.cz/uterky/orion-nk-uterka-bavlna-dot-gifty-3-ks-cervena?src=sug&s=ORION%20Utěrka%20kuch.%20bavlna%20DOT%20GIFTY%203%20ks%20červená,0.0,0.0,0.8666666666666667,0.8449500127921965,-0.6799999999999999,0.0,0.0,0.0,0.0,-0.5,-0.3897649539935335,-0.64,0.5,0.0,-0.2818197680489197,-0.88,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,1
567,https://www.alza.cz/koss-bt-115i-seda-d5450723.htm,https://www.mall.cz/sluchatka/koss-bt221i,0.0,0.0,-0.5555555555555556,-0.6561188854462945,-0.96,0.0,0.0,0.0,0.0,-0.8095238095238095,-0.858223937200951,-0.84,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0769230769230769,0.0,0
94,https://www.alza.cz/realme-gt-dualsim-128gb-modra-d6526052.htm,https://www.mall.cz/mobilni-telefony/realme-gt-master-6gb128gb-cosmos-black,0.0,0.0,-0.1578947368421053,-0.1216105350426647,-0.84,0.5,0.0,0.3333333333333332,0.0,-0.1594202898550725,-0.1891941260331422,-0.36,0.391304347826087,0.0,-1.0,-1.0,0.0,0.0,0.8545454545454545,0.8,0,0,0,0,0,0,0,0.8761061946902655,0.3333333333333333,0.8412698412698413,0.0,0.2413793103448276,0.0862068965517241,26.0625,0
916,https://www.alza.cz/beko-hte7616x0-d6230535.htm,https://www.mall.cz/pracky-susicka/beko-hte-7616-x0?src=sug&s=BEKO%20HTE7616X0,-1.0,0.0,-0.25,-0.5005383080749117,-0.76,0.0,0.6,-1.0,0.0,-0.4690265486725663,-0.5401525639790687,-0.6,0.6666666666666666,0.0,-0.0118688085244663,-0.4,0.0,0.75,0.0,0.0,0,0,0,0,0,0,0,0.4814814814814814,0.0,0.6842105263157895,0.0,0.0,0.0,0.0,1
218,https://www.alza.cz/sportferrino-rocker-25-2020-green-d5790520.htm,https://www.mall.cz/male-batohy/ferrino-mizar-oranzova-18-l,-1.0,0.0,-0.6,-0.7157643692958366,-0.96,0.0,0.0,0.0,0.0,-0.7,-0.6880453058589742,-0.72,0.0,0.0,-0.3766468741298804,-0.76,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,0.0,0
1163,https://www.alza.cz/43-chiq-u43h7lx-d6740806.htm,https://www.mall.cz/televizory/chiq-u43h7lx,0.0,0.0,0.3333333333333332,0.6310558320093578,-0.92,0.0,0.0,-1.0,0.0,-0.0608695652173912,-0.3237730731123832,-0.4399999999999999,0.3333333333333333,0.0,-0.6889410499212978,-0.76,0.2,0.0,0.5,0.6190476190476191,0,0,0,0,0,0,0,0.7586206896551724,0.0,0.8260869565217391,0.0,0.2,0.0571428571428571,0.0,1
1063,https://www.alza.cz/hobbykusovy-koberec-primavera-725-okrova-modra?dq=6531653,https://www.mall.cz/kusove-koberce/kusovy-koberec-primavera-725-okrova-modra-rozmer-80-x-150-cm-100059854801,0.0,0.0,0.4545454545454546,0.4276066635367663,-0.6799999999999999,0.0,0.5,0.0,0.0,-0.3548387096774194,-0.2940157293655587,-0.8,0.0,0.0,0.0579091681265453,-0.6799999999999999,0.5555555555555556,0.8666666666666667,0.0,0.0,0,0,0,0,0,0,0,0.8823529411764706,0.0,0.9166666666666666,0.0,0.4,0.0,0.0,0
848,https://www.alza.cz/tefal-fv9788-ultimate-anti-calc-d5102033.htm,https://www.mall.cz/naparovaci-zehlicky/tefal-ultimate-anti-calc-fv9787,0.0,1.0,0.3333333333333332,0.2832803404422979,-0.84,0.0,0.0,0.0,-1.0,-0.7948717948717949,-0.7917309194813308,-0.8,0.0,0.0,-0.1609203626898712,-0.4,0.5263157894736842,0.8695652173913043,0.5555555555555556,0.0,0,0,0,0,0,0,0,0.8367346938775511,0.0,0.8723404255319149,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,1
1124,https://www.alza.cz/43-sony-bravia-kd-43x81j-d6364466.htm,https://www.mall.cz/televizory/sony-kd-43x81j,0.0,0.0,-0.4285714285714286,0.5175736933628217,-0.88,0.0,0.0,-1.0,1.0,-0.1714285714285713,-0.3134862246793969,-0.52,0.0,0.0,-0.7181879441957143,-0.3199999999999999,-3.0689655172413794,0.8823529411764706,0.3939393939393939,0.6521739130434783,0,0,0,0,0,0,0,0.8028169014084507,0.0,0.7777777777777778,0.75,0.1818181818181818,0.0303030303030303,0.0,1
1398,https://www.alza.cz/gorenje-nrk6193tx4-d5322050.htm,https://www.mall.cz/volne-stojici-lednicky/gorenje-nrk6202axl4,0.0,0.0,-0.6666666666666667,-0.6456102438939557,-0.96,0.0,0.0,0.0,0.0,-0.5348837209302326,-0.7676249617905816,-0.64,0.0,0.0,-0.1545089491859738,-0.4,0.0,0.6363636363636364,0.9130434782608696,0.0,0,0,0,0,0,0,0,0.9555555555555556,0.0,0.7419354838709677,0.0,0.3461538461538461,0.1153846153846153,0.0,0
1234,https://www.alza.cz/32-tcl-32s5200-d6938277.htm,https://www.mall.cz/televizory/tcl-32s5200,0.0,1.0,0.3333333333333332,0.6814695309827772,-0.92,0.0,0.0,-1.0,-1.0,-0.1549295774647887,-0.4324754977411088,-0.76,0.4285714285714285,0.0,0.4718000716768351,0.28,0.25,0.0,0.5862068965517241,0.7647058823529411,0,0,0,0,0,0,0,0.7333333333333333,0.0,0.8285714285714286,0.4285714285714285,0.2592592592592592,0.074074074074074,0.0,1
44,https://www.alza.cz/realme-8?dq=6803567,https://www.mall.cz/mobilni-telefony/realme-8i-4gb128gb-space-black,0.0,0.0,-0.1111111111111111,0.0455497363657582,-0.84,0.5,0.0,0.3333333333333332,0.0,-0.2125984251968503,-0.2390856559698273,-0.16,0.5,0.0,0.0282441792454368,-0.4399999999999999,-0.2926829268292683,0.9047619047619048,0.8461538461538461,0.8,0,0,0,0,0,0,0,0.8987341772151899,0.3333333333333333,0.8554216867469879,0.0,0.238095238095238,0.0952380952380952,13.875,0
572,https://www.alza.cz/koss-kph-7-bila-dozivotni-zaruka-d5599715.htm,https://www.mall.cz/dratova-sluchatka/koss-kph-14-2-roky-zaruka-cerna,0.0,0.0,-0.0769230769230768,-0.0395066855483181,-0.88,0.0,0.0,0.0,0.0,-0.8490566037735849,-0.8210485780748917,-0.84,0.0,0.0,-0.6532857358003494,-0.84,0.6666666666666666,0.0,0.8461538461538461,0.0,0,0,0,0,0,0,0,0.7692307692307693,0.0,0.8181818181818182,0.0,0.3571428571428571,0.0,0.0,0
1267,https://www.alza.cz/50-jvc-lt-50vu6105-d6757150.htm,https://www.mall.cz/televizory/jvc-lt-50vu3105,0.0,0.0,0.0,-0.0691910519489638,-0.92,0.0,0.0,-1.0,0.0,-0.2136752136752137,-0.3641363942029387,-0.48,0.4285714285714285,0.6666666666666666,-0.4496091466058914,-0.6,-0.7,0.8947368421052632,0.4857142857142857,0.6,0,0,0,0,0,0,0,0.746031746031746,0.0,0.7777777777777778,0.0,0.2121212121212121,0.0303030303030303,0.0,0
886,https://www.alza.cz/eta-calderon-ii-1134-90010-d5694311.htm,https://www.mall.cz/elektricke-hrnce/eta-0134-90000,-1.0,0.0,-0.6,-0.6882727356259886,-0.96,0.0,0.0,-1.0,0.0,-0.6470588235294117,-0.4343269916841444,-0.76,0.0,0.0,-0.7181762667522698,-0.8,0.0,0.8888888888888888,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.9047619047619048,0.0,0.4,0.0,0.0,0
199,https://www.alza.cz/petfitmin-cat-purity-large-breed-10-kg-d6634539.htm,https://www.mall.cz/granule-kocky/fitmin-cat-purity-urinary-10-kg-1-kg,0.0,0.0,0.3333333333333332,0.3323908485505793,-0.8,0.3333333333333333,0.0,0.0,0.0,-0.7777777777777778,-0.7520842513020729,-0.84,0.0,0.0,-0.812117993375824,-0.92,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8666666666666667,0.0,0.0,0.0,0.0476190476190476,0.0,8.6875,0
486,https://www.alza.cz/pioneer-se-c5tw-r-d5871856.htm,https://www.mall.cz/sluchatka/pioneer-se-c8tw-b-cerna,0.0,0.0,-0.3333333333333333,-0.323561772828019,-0.92,0.0,0.0,0.0,0.0,-0.8441558441558441,-0.880755765305739,-0.84,0.0,0.0,-0.1614856790526674,-0.64,0.8823529411764706,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8787878787878788,0.0,0.0,0.0,0.2222222222222222,0.0555555555555555,0.0,0
26,https://www.alza.cz/aligator-s6500-duo-crystal?dq=6100577,https://www.mall.cz/mobilni-telefony/aligator-s6500-duo-2gb32gb-fialovy,0.0,0.0,0.7142857142857142,0.6852830575483204,-0.76,0.3333333333333333,0.0,1.0,0.0,0.0786516853932584,0.2882854140629443,0.04,0.2307692307692307,0.3333333333333333,-0.0715845153810501,-0.4399999999999999,-0.0285714285714285,0.9166666666666666,0.5121951219512195,0.6363636363636364,0,0,0,0,0,0,0,0.6739130434782609,0.0,0.8421052631578947,0.0,0.3255813953488372,0.2325581395348837,15.625,1
408,https://www.alza.cz/hp-255-g7?dq=6769440,https://www.mall.cz/notebooky/hp-250-g8-stribrna-2x7l4ea-100061550804,0.0,0.0,0.1999999999999999,0.0114137918278314,-0.88,0.0,0.0,-1.0,0.0,-0.3478260869565217,-0.4418789230882379,-0.36,0.5555555555555556,0.6666666666666666,0.2462303060302253,-0.52,0.6666666666666666,0.8461538461538461,0.8823529411764706,0.76,0,0,0,0,0,0,0,0.8545454545454545,0.0,0.75,0.0,0.0754716981132075,0.0566037735849056,0.0,0
1056,https://www.alza.cz/hobbyamadea-dreveny-zaves-sovy-23-cm-d6272095.htm,https://www.mall.cz/doplnky-detsky-pokoj/amadea-dreveny-strom-se-sovami-prirodni-zavesna-dekorace-vyska-28-cm-100036363561,0.0,0.0,-0.0588235294117647,-0.1197895705355995,-0.84,0.0,0.0,0.0,0.0,-0.5384615384615384,-0.457340983661721,-0.88,0.0,0.0,-0.2803763049976897,-0.56,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
511,https://www.alza.cz/swissten-earbuds-rainbow-ys-d2-bila-d6546614.htm,https://www.mall.cz/dratova-sluchatka/swissten-earbuds-dynamic-ys500-bilastribrna,0.0,0.0,-0.1999999999999999,-0.2278678491559316,-0.88,0.0,0.0,0.0,0.0,-0.6,-0.7729797034862953,-0.64,0.75,0.0,-0.1043066518884557,-0.4399999999999999,-0.375,0.0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.4285714285714285,0.1428571428571428,0.0,0
201,https://www.alza.cz/peteukanuba-daily-care-sensitive-skin-12kg-d6318185.htm,https://www.mall.cz/granule-psi/eukanuba-daily-care-sensitive-skin-12-kg,0.0,0.0,1.0,1.0000000000000004,-0.72,0.0,0.0,0.0,0.0,-0.8356164383561644,-0.8851231411853127,-0.8,0.0,0.0,-0.0099213227568023,-0.1999999999999999,0.7333333333333333,0.9444444444444444,0.0,0.0,0,0,0,0,0,0,0,0.7272727272727273,0.0,0.9622641509433962,0.0,0.0384615384615384,0.0,3.0625,1
69,https://www.alza.cz/realme-gt-neo-2-5g?dq=6832028,https://www.mall.cz/mobilni-telefony/realme-gt-neo-2-12gb-256gb-neo-green,0.0,0.0,-0.1999999999999999,0.1086905929978476,-0.8,0.0,0.0,0.3333333333333332,0.0,-0.168,-0.0093687600617279,-0.12,0.2727272727272727,0.0,-1.0,-1.0,0.0,0.0,0.7358490566037735,0.8620689655172413,0,0,0,0,0,0,0,0.8392857142857143,0.3333333333333333,0.8591549295774648,0.0,0.2372881355932203,0.1016949152542373,4.6875,0
551,https://www.alza.cz/jabra-evolve-20-ms-stereo-usb-a-se-d6387913.htm,https://www.mall.cz/dratova-sluchatka/jabra-evolve-30-ii-duo-usbjack-ms-5399-823-309,-1.0,0.0,-0.4,-0.2730291084121039,-0.84,0.0,0.0,-1.0,0.0,-0.6842105263157895,-0.801124377698424,-0.6799999999999999,0.0,0.0,-0.4038108244235532,-0.6799999999999999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0476190476190476,0.0,0
611,https://www.alza.cz/happy-plugs-hope-black-d6846057.htm,https://www.mall.cz/sluchatka-usi/happy-plugs-hope-cerna,0.0,0.0,0.5,0.7838020636546295,-0.88,0.0,0.0,-1.0,0.0,-0.6470588235294117,-0.7180398533581048,-0.8,0.6,0.0,-0.0532667031063172,-0.6799999999999999,0.6296296296296297,0.8095238095238095,0.6,0.0,0,0,0,0,0,0,0,0.7307692307692307,0.0,0.8064516129032258,0.0,0.2105263157894736,0.1578947368421052,0.0,1
423,https://www.alza.cz/dell-g5-15-gaming-5590?dq=6638378,https://www.mall.cz/notebooky/dell-latitude-15-5511-seda-5jrwn-100059246941,1.0,1.0,0.0,-0.1472087917983009,-0.88,0.0,0.3333333333333333,-1.0,0.0,-0.5217391304347826,-0.6780628242618107,-0.6,0.8333333333333334,0.0,-0.4258522506980803,-0.64,0.9130434782608696,0.9384615384615383,0.9428571428571428,0.7333333333333333,0,0,0,0,0,0,0,0.9428571428571428,0.6,0.7425742574257426,0.3333333333333333,0.0983606557377049,0.0,0.0,0
1357,https://www.alza.cz/lg-gsl360icev-d4435987.htm,https://www.mall.cz/americke-chladnicky/lg-gsl481pzxz,0.0,1.0,0.5,0.0066065272687905,-0.76,0.0,0.0,0.0,-1.0,-0.4226804123711341,-0.5732456771205536,-0.52,0.0,0.0,-0.2601172631169312,-0.56,0.0,0.8823529411764706,0.6190476190476191,0.7142857142857143,0,0,0,0,0,0,0,0.8787878787878788,0.0,0.7931034482758621,0.3333333333333333,0.375,0.0833333333333333,0.0,0
903,https://www.alza.cz/livington-smartchill-d6485591.htm,https://www.mall.cz/klimatizace-ventilatory/mediashop-livington-smartchill?src=sug&s=Livington%20SmartChill,0.0,0.0,-0.1999999999999999,0.2122761840585365,-0.92,0.0,0.0,0.0,0.0,-0.8918918918918919,-0.7232941960085743,-0.96,0.0,0.0,0.0212667836441735,-0.3199999999999999,0.4444444444444444,0.0,0.0,0.0,0,0,0,0,0,0,0,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,1
1414,https://www.alza.cz/lg-gmx844mckv-d5583501.htm,https://www.mall.cz/americke-chladnicky/lg-gmx945mc9f,0.0,1.0,0.411764705882353,-0.0966067942126344,-0.76,0.0,0.0,-1.0,-1.0,-0.6129032258064516,-0.6273164671215259,-0.72,0.0,0.0,-0.0859496109844647,-0.48,0.0,0.8888888888888888,0.0,0.75,0,0,0,0,0,0,0,0.9444444444444444,0.0,0.8857142857142857,0.5,0.3043478260869565,0.0869565217391304,0.0,0
121,https://www.alza.cz/iphone-12-64gb-modra-d6216438.htm,https://www.mall.cz/mobilni-telefony/apple-iphone-12-mini-64gb-blue,0.0,-1.0,0.3333333333333332,0.3003903189010606,-0.84,0.0,0.0,-1.0,1.0,-0.4015748031496062,-0.3058528105735938,-0.52,0.2307692307692307,0.6,-0.1207301142689106,-0.36,0.1176470588235294,0.8260869565217391,0.5555555555555556,0.9310344827586208,0,0,0,0,0,0,0,0.8640776699029126,0.0,0.8292682926829268,0.7142857142857143,0.2592592592592592,0.074074074074074,8.75,0
1268,https://www.alza.cz/50-jvc-lt-50vu6105-d6757150.htm,https://www.mall.cz/televizory/jvc-lt-55vu3105,0.0,0.0,0.0,-0.0468784588946895,-0.92,0.0,0.0,-1.0,0.0,-0.3093525179856115,-0.4247468488956774,-0.88,0.7142857142857143,0.8181818181818182,-0.4519818287478089,-0.6,-0.6,0.0,0.7142857142857143,0.7142857142857143,0,0,0,0,0,0,0,0.8412698412698413,0.0,0.8431372549019608,0.0,0.2121212121212121,0.0303030303030303,0.0,0
697,https://www.alza.cz/hobbystocker-postrikovac-tlakovy-econ-1-5-l-d6792102.htm,https://www.mall.cz/postrikovace/postrikovac-tlakovy-rucni-360-2-l-stocker-100053139733,0.0,0.0,0.0,0.2600711102498159,-0.84,0.0,0.0,0.0,0.0,-0.5555555555555556,-0.2667334322734034,-0.88,0.0,0.0,-0.1715892588853281,-0.28,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
731,https://www.alza.cz/hobbykreator-krt032001-d5104491.htm,https://www.mall.cz/pilove-listy/kreator-krt032002-2-ks-pilovy-platek-pro-ocasovou-pilu-na-kov-150-18-100019837932,0.0,0.0,-0.7333333333333334,-0.6689230640579181,-0.96,0.0,0.0,0.0,0.0,0.5384615384615385,0.7077162143722948,-0.6,0.3333333333333333,0.3333333333333333,0.1378452296921486,-0.64,0.2,0.5,0.0,0.0,0,0,0,0,0,0,0,0.8333333333333334,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0
649,https://www.alza.cz/hobbyzatahovaci-bocni-markyza-zastena-na-terasu-100-x-500-cm-modra-d6490722.htm,https://www.mall.cz/markyzy/shumee-zatahovaci-bocni-markyza-zastena-160-x-500-cm-modra-100018047189,0.0,0.0,0.5238095238095237,0.604407126672303,-0.6799999999999999,0.0,0.0,0.0,0.0,-0.8431372549019608,-0.8106425600396205,-0.92,0.0,0.0,-0.4477560234690809,-0.6,0.5,0.3333333333333333,0.0,0.0,0,0,0,0,0,0,0,0.8333333333333334,0.0,0.5,0.0,0.0,0.0,0.0,0
1294,https://www.alza.cz/43-tcl-43c725-d6582835.htm,https://www.mall.cz/televizory/tcl-43c725,0.0,1.0,0.3333333333333332,0.6310558320093576,-0.92,0.0,0.0,-1.0,-1.0,-0.3555555555555555,-0.5428564996368006,-0.84,0.5555555555555556,0.0,0.0354233999711444,0.24,-0.2307692307692307,0.8064516129032258,0.4285714285714285,0.6,0,0,0,0,0,0,0,0.7183098591549296,0.0,0.8,0.4285714285714285,0.2121212121212121,0.0303030303030303,0.0,1
1461,https://www.alza.cz/hyundai-rsd064ww8f-d6438480.htm,https://www.mall.cz/volne-stojici-lednicky/hyundai-rsd064ww8f,0.0,0.0,0.3333333333333332,0.4449203441009919,-0.92,0.0,0.0,0.0,0.0,-0.4705882352941176,-0.6211038445214994,-0.56,0.5,0.0,-0.3141619918710115,-0.6799999999999999,0.6,0.7142857142857143,0.2631578947368421,0.0,0,0,0,0,0,0,0,0.696969696969697,0.0,0.8181818181818182,0.0,0.3333333333333333,0.1666666666666666,0.0,1
273,https://www.alza.cz/sportdc-comics-batman-batoh-d6126020.htm,https://www.mall.cz/damske-znackove-tasky-kabelky/curepink-batoh-dc-comics-batman-neon-objem-34-litru-32-x-48-x-22-cm-100072316448,0.0,0.0,-0.4666666666666667,0.0766332169836077,-0.84,0.0,0.0,0.0,0.0,-0.8490566037735849,-0.9160579119560278,-0.92,0.0,0.0,-0.2874280489782407,-0.6799999999999999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0
921,https://www.alza.cz/sodastream-tripack-d319797.htm,https://www.mall.cz/sodastream-nahradni-lahve/sodastream-lahev-jet-3-x-1l-white-le-ovoce-soda,0.0,0.0,-0.3333333333333333,-0.5201069846404597,-0.88,0.0,0.0,0.0,0.0,-0.9272727272727272,-0.9529182026820876,-0.92,0.0,0.0,-0.6987504163140548,-0.64,0.2,0.6,0.0,0.0,0,0,0,0,0,0,0,0.8461538461538461,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0
666,https://www.alza.cz/hobbysparkly-pool-oxi-kyslikovy-granulat-3-kg-d6331688.htm,https://www.mall.cz/bazenova-chemie/sparkly-pool-kyslikovy-granulat-oxi-3-kg-100067690810,0.0,0.0,1.0,1.0,-0.72,0.0,0.0,0.0,0.0,-0.5789473684210527,-0.6594164734310319,-0.84,0.0,0.0,0.1731833387243782,-0.4,0.7777777777777778,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,1
838,https://www.alza.cz/sodastream-vicko-nerez-s-cernym-poutkem-2-ks-d6680876.htm,https://www.mall.cz/sodastream-prislusenstvi/sodastream-vicko-nerez-s-cernym-poutkem-2-ks-soda?src=sug&s=Sodastream%20Víčko%20nerez%20s%20černým%20poutkem,0.0,0.0,0.8823529411764706,0.8170190037292986,-0.6799999999999999,0.0,0.0,0.0,0.0,0.4736842105263157,0.5677366252513578,-0.36,-0.3333333333333333,0.0,0.6570201609390256,-0.1999999999999999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1
1157,https://www.alza.cz/55-panasonic-tx-55jx940e-d6490279.htm,https://www.mall.cz/televizory/panasonic-tx-50jx800e,0.0,1.0,0.0,-0.093224505544107,-0.92,0.0,0.0,-1.0,0.0,-0.2647058823529411,-0.4568527375535722,-0.64,0.7142857142857143,0.6,-0.6952060685071149,-0.8,0.2307692307692307,0.8571428571428571,0.7714285714285715,0.76,0,0,0,0,0,0,0,0.8928571428571429,0.0,0.7727272727272727,0.0,0.2121212121212121,0.0303030303030303,0.0,0
1029,https://www.alza.cz/hobbysada-2-umelohmotnych-zimostrazovych-kouli-s-levanduli-30-cm-d6556341.htm,https://www.mall.cz/umele-kvetiny-stromky/shumee-sada-2-umelohmotnych-zimostrazovych-kouli-s-levanduli-30-cm-100017513623,0.0,0.0,0.894736842105263,0.9524432505163032,-0.64,0.0,0.0,0.0,0.0,-0.4461538461538461,-0.7461312966948114,-0.64,0.3333333333333333,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1
398,https://www.alza.cz/hp-elitebook-840-g5?dq=6826857,https://www.mall.cz/notebooky/hp-elitebook-845-g8-stribrna-48r67ea-100061551276,0.0,0.0,0.2307692307692308,0.3075867817915809,-0.84,0.0,0.0,0.0,0.0,-0.5,-0.4564702674083589,-0.56,0.7142857142857143,0.0,0.3166797234217371,-0.52,0.4285714285714285,0.8775510204081632,0.9285714285714286,0.8095238095238095,0,0,0,0,0,0,0,0.8245614035087719,0.5,0.8133333333333334,0.0,0.1041666666666666,0.0416666666666666,0.0,0
1004,https://www.alza.cz/hobbykobercove-naslapy-na-schody-15-ks-6525-cm-matne-cervene-d6723472.htm,https://www.mall.cz/kusove-koberce/shumee-kobercove-naslapy-na-schody-15-ks-65-x-25-cm-modre-100020329041,0.0,0.0,0.5652173913043479,0.5084539047423522,-0.64,0.0,0.0,0.0,0.0,-0.9298245614035088,-0.9221749416478392,-0.96,0.0,0.0,-0.1396500891528779,-0.56,0.2307692307692307,0.8,0.0,0.0,0,0,0,0,0,0,0,0.7272727272727273,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0
455,https://www.alza.cz/sony-wh-ch710n-bilo-seda-d5827369.htm,https://www.mall.cz/herni-prislusenstvi/sony-playstation-5-pulse-3d-wireless-headset-cerna-bila,0.0,0.0,-1.0,-0.8917295879095917,-0.96,0.0,0.0,0.0,0.0,-0.8333333333333334,-0.917904999690034,-0.88,0.0,0.0,-0.8351109403512196,-0.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0
843,https://www.alza.cz/samura-damascus-vykostovaci-nuz-16-5-cm-d6668660.htm,https://www.mall.cz/kuchynske-noze/samura-damascus-nuz-na-rajcata-12-cm-sd-0071-100030718841,-1.0,0.0,0.0666666666666666,-0.0071199888294344,-0.84,0.0,0.0,0.0,0.0,-0.8297872340425532,-0.435308056006021,-0.88,0.0,0.0,0.2587253093412005,-0.72,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
858,https://www.alza.cz/eta-0414-68000-d4054678.htm,https://www.mall.cz/sacky-vysavace/eta-eta-144168000,0.0,0.0,0.3333333333333332,0.2761841241006166,-0.92,0.0,0.0,-1.0,0.0,-0.25,0.029022261926944,-0.76,0.0,0.0,-0.7777165053703112,-0.88,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0
491,https://www.alza.cz/thomson-whp3001-d1481654.htm,https://www.mall.cz/sluchatka-bez-mikrofonu/thomson-whp3001,0.0,0.0,0.0,0.5736769379015452,-0.92,0.0,0.0,0.0,0.0,-0.6626506024096386,-0.7658734919244189,-0.64,0.0,0.0,-0.1917825229365659,-0.4399999999999999,-0.04,0.3333333333333333,0.4666666666666667,0.0,0,0,0,0,0,0,0,0.5416666666666666,0.0,0.3846153846153846,0.0,0.3571428571428571,0.2857142857142857,0.0,1
334,https://www.alza.cz/asus-x515fa-ej049t-transparent-silver-d6881382.htm,https://www.mall.cz/notebooky/asus-x515ea-bq1189t,0.0,1.0,-0.5,-0.6913942783783039,-0.96,0.0,0.0,0.3333333333333332,-1.0,-0.3333333333333333,-0.2982902062317953,-0.4,0.0,0.7142857142857143,-1.0,-1.0,0.0,0.0,0.0,0.6774193548387096,0,0,0,0,0,0,0,0.925925925925926,0.3333333333333333,0.68,0.3333333333333333,0.196078431372549,0.0784313725490196,0.0,0
